Id,Title,type,track,abstract_url,Authors,Abstract
FMQNTD,Advanced Interrupt Latency Optimization Approaches in RISC‑V Interrupt Architectures,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Advanced_Interrupt_Latency_Optim_5RYNgrX.pdf,Evgenii Paltsev,"Modern interrupt controllers combine hardware and software mechanisms to reduce interrupt latency, optimizing either worst-case latency, average-case latency, or both. The paper provides analysis of interrupt-latency optimization techniques and their trade-offs in the context of RISC‑V interrupt architectures. It draws on an end-to-end workflow that began with functional modeling and continued through simulation, OS porting, and RTL implementation. This provides practical insight into how these techniques behave both in isolation and in real-world systems. The paper shows that each technique admits multiple realizations, which redistribute cost across latency metrics, software and hardware implementation complexity, memory footprint, and other factors, and that the techniques are interdependent, so the benefits of enabling them are not directly additive."
G7YQKR,Integration Challenges in RISC-V System Prototyping: The RISER Microserver Platform,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/talk_proposal_RISER_RISCV-Summit_5w8faR6.pdf,Manolis Marazakis,"This extended abstract reports on the experiences and roadmap of the RISER project, which since January 2023 has been developing first-generation all-European RISC-V cloud server and accelerator prototypes capable of running fully-featured Linux-based software stacks. Building on processor IP from the EPI and EUPILOT projects, RISER targets Europe's open strategic autonomy in cloud infrastructure. We present the RISER Microserver Platform, an FPGA-assisted prototype that integrates the EPAC1.5 RISC-V vector-processor test-chip in a standalone computing node with its own boot firmware, NVMe storage, and 100 Gbps Ethernet connectivity, and discuss the integration challenges encountered during bring-up"
GLCJSG,A Doom Demo Journey: Tenstorrent's Ascalon CPU on Synopsys emulation and prototyping systems,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/02282026_-_A_Doom_Demo_Journey__1sadaK0.pdf,"Dongjie Xie, Brandon Zupan, and Rae Parnmukh","This paper tells the incremental journey of taking Tenstorrent’s Ascalon RISC‑V CPU IP from RTL and emulation to a playable DOOM demo on a Synopsys’s prototyping platform. Along the way we describe the problems we overcame, and how we optimized our flows and the design. We close with a set of lessons and recommendations for teams who want to use emulation and prototyping and realistic workloads like DOOM to de‑risk RISC‑V IP adoption and accelerate hardware/software co‑design."
HAZPKR,Code size reduction by advanced near addressing modes,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-CodeSize_hQZv41l.pdf,Kajetan Nürnberger,"To enable debugging and calibration of real time systems, which are in interaction with the real plant, the software used on those systems often has a huge number of global variables. The huge number of global variables exceed the range addressable relative to the global pointer. Therefore, addressing these variables normally needs two instructions. Other CPU architectures commonly used in the real time control systems domain address these by various near addressing modes. This results in significant code size reductions and performance boost. This paper discusses different variants to add such near addressing features to the RISC-V ISA. The impact on the code size is evaluated with different representative workloads"
HNQPKX,Evaluating Tenstorrent RISC-V Accelerators for High Performance Scientific Computing,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Boella_RISCV_KQW89yP.pdf,Elisabetta Boella,"We implemented an N-body astrophysical simulation code and offloaded its most computationally intensive kernel to Tenstorrent RISC-V–based accelerators using the TT-Metalium programming interface. Performance was assessed on the Wormhole n300 card in terms of execution time and energy consumption, and compared with both an optimized CPU implementation and a CUDA version. The TT-Metalium implementation achieves a speedup of 2× over the CPU baseline, although its performance still slightly lags behind the CUDA implementation. Finally, we investigated strategies for scaling the application across multiple Tenstorrent accelerators, evaluating configurations with up to four devices."
JFUNQZ,Bao-CHERI: A Pure-Capability RISC-V Hypervisor,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Bao_CHERIV1_GJDmaOa.pdf,Bruno Sa,"We present our work on porting CHERI to the open-source Bao hypervisor targeting the RISC-V architecture. A preliminary evaluation of our implementation shows a 30.2% increase in code size, an additional 1 KiB of runtime memory usage, a 20% increase in boot time, and a 13.43% increase in interrupt latency. To the best of our knowledge, this is the first publicly available implementation of a hypervisor incorporating CHERI for RISC-V that supports both CHERI and the RISC-V hypervisor extension. The port is publicly available as an open-source artifact for the RISC-V and CHERI communities."
JKTENR,Accelerating RISC-V Innovation with open MPACT Tools from Google,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Verification_with_Google_MPACT-R_G48KjJP.pdf,"Yenkai, and Tor Jeremiassen","The MPACT Tools portfolio provides open-source tools that increase the velocity of HW-SW co-design and development of RISC-V based systems.

MPACT-Sim [1] is an ISS framework in C++ that makes it easier to create ISSs from scratch, and supports rapid changes in response to ISA design changes or user-needed functional enhancements. Using DSLs to describe the instruction set and encoding, it automatically generates instruction decoder source, and provides support for generating assemblers and disassemblers. MPACT-Sim enables rapid HW/SW co-design and early pre-Silicon software development.

MPACT-RiscV [2] (built using MPACT-Sim) is a highly configurable RiscV ISS, with an interactive command interface for assembly level debugging and a customizable assembler which generates both relocatable and executable output files.

To demonstrate the practical impact of the MPACT ecosystem, we present the real-world case study of the CoralNPU machine learning core [3], which is focused on development and execution of ML kernels. The CoralNPU-MPACT ISS [4] development was significantly accelerated by leveraging the fundamental MPACT-Sim and MPACT-RiscV infrastructure, requiring only  limited modifications to support the additions to the CoralNPU's instruction set and memory access rules.

The CoralNPU UVM testbench [5] captures every retired instruction via the standardized RISC-V Verification Interface (RVVI) and steps the MPACT ISS model using a SystemVerilog DPI bridge. The testbench then retrieves golden reference values from the model to verify equivalence against the CoralNPU RTL, detecting functional bugs during development."
JZAHPN,A Hardware-Software Heterogeneous Framework for Agile RISC-V Verification with Model-Based Processor Fuzzing,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV_EUROPE_tQmoSMz.pdf,Juncheng Huo,"Processor designs are increasingly complex, making verification a critical challenge in the chip development process. Traditional verification techniques, heavily reliant on software simulations and random test inputs, often fail to effectively identify complex corner cases, leading to slow convergence and high verification costs. To address these challenges, we propose a heterogeneous hardware-accelerated RISC-V verification framework that integrates FPGA acceleration with a domain-specific generative model. This framework generates semantically-aware RISC-V instruction sequences and executes them in parallel with a reference model, providing real-time coverage collection and differential checking. The system improves verification efficiency by generating high-quality test inputs and reducing the time required for coverage convergence. Experimental results show that our framework outperforms existing fuzzers in terms of both coverage and speed, achieving up to 1.27× higher coverage and accelerates verification by up to 107×(Cascade) to 3343×(DifuzzRTL) compared to state-of-the-art fuzzers, with consistently lower convergence difficulty."
KMNP8Q,The RISE Project: Advancing the RISC-V Software Ecosystem,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-EU-NE_RrqkfwK.pdf,Nathan Egge,"The RISC-V Software Ecosystem (RISE) Project is a Linux Foundation Europe initiative where hardware, software and services companies collaborate to bridge the gap between architectural potential and commercial software readiness. While the RISC-V community is highly impactful, industrial-grade software often requires an extra push. RISE provides this through direct engineering, an RFP process that has already deployed over €1M in contracts, and individual support through the RISE Developer Appreciation Program.

This session highlights how RISE is accelerating RISC-V adoption within key upstream open-source projects. We will detail our strategic push to enable AI/ML workloads through targeted investments in PyTorch, Llama.cpp, IREE, oneDNN, and OpenBLAS. We’ll demonstrate how RISE is lowering the barrier to entry by providing free GitHub and GitLab runners for riscv64, alongside self-service remote hardware access via the RISE Board Farm. Finally, we will share our long-term roadmap for ecosystem performance and stability, focusing on LLVM auto-vectorization for RVV at scale and the RISE Build Farm’s role in proactive bug detection across kernel, toolchain and system libraries."
L98NW8,openKylin: Empowering the RISC-V AI Ecosystem,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/openKylin_Empowering_the_RISC-V__CtnAfiJ.pdf,Wenzhu Wang,"In the AI era, the RISC-V architecture represents a transformative force due to its inherent modularity and extensibility. However, the transition from hardware potential to a production-ready AI ecosystem is fraught with challenges, primarily the fragmentation of hardware-software interfaces and the relative immaturity of the AI software ecosystem. As a leading Tier-1 operating system community, openKylin serves as the critical architectural glue, addressing these obstacles by empowering the RISC-V AI landscape through foundational OS construction, software stack optimization, and application innovation. By harmonizing hardware diversity with a unified software infrastructure, openKylin not only lowers the barrier to AI deployment but also defines a scalable roadmap for RISC-V across multi-scenario environments, transforming RISC-V into a premier, open-standard architecture for the global AI revolution."
LCDXJK,X‑HEEP: An Open Hardware Platform Enabling Research and Education in RISC‑V SoC Design,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/XHEEP_RISC_V_SUMMIT_2026_7wLBjzm.pdf,Pasquale Davide Schiavone,"This work presents X-HEEP, an open-source RISC-V System-on-Chip (SoC) platform designed to lower the barrier to chip design for research and education, providing a configurable and extensible infrastructure that enables rapid development of custom RISC-V-based SoCs and hardware accelerators. The platform demonstrates how open ecosystems can accelerate silicon innovation and enable new academic chip design activities. In addition, X-HEEP illustrates how open hardware fosters collaboration between universities and industry, strengthens education in VLSI design, and contributes to broader European initiatives to advance semiconductor capabilities and technological sovereignty."
LWYLAF,C-Trace: An Open-Source  RISC-V Trace Encoder and its Ecosystem,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/C-Trace_ngOnapD.pdf,Alexander Weiss,"Embedded tracing is essential for validating reliability, optimizing performance, and debugging complex embedded software. Despite rapid innovation in the RISC-V ecosystem, open and interoperable trace solutions have remained limited. C-Trace, developed in the context of the European TRISTAN project , addresses this gap with an open-source trace encoder and an extensible ecosystem approach. C-Trace introduces a modular trace-encoder architecture designed for efficient, continuous “live” observation. Beyond standard program-flow tracing, it supports hardware-assisted instrumentation that can automatically emit trace messages on access to selected control/status registers (CSRs) or on configurable watchpoints. This enables trace streams that carry richer runtime context (e.g., program counter, timestamps, direct data, and selected performance counters) and can support application use cases such as worst-case execution time (WCET) estimation, timing optimization, test-case prioritization, and integration-level coverage measurement. In addition to off-chip export, C-Trace can forward trace-triggered events internally to an on-chip CPU, enabling watchdog, runtime verification, or control-flow integrity (CFI) checking functionality. Finally, C-Trace is provided under a dual-licensing model (CERN-OHL-S and a non-copyleft commercial option) to balance open collaboration with industrial IP needs."
MCBEUE,World's first lunar exploration rover using FPGA-based RISC-V processor,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/abstract_A9jAYnT.pdf,Tetsuo YOSHIMITSU,"A small lunar rover named ""LEV-1"" made surface mobility exploration on the Moon in January 2024. This was the first lunar exploration robot in our country. LEV-1 was installed in the lunar lander ""SLIM"" and was deployed onto the Moon surface just before landing.

LEV-1 explored over the landing area fully autonomously after the deployment. The obained data inclusing images were directly transmitted to the Ground with no relay by the lander.

The onboard computer of the rover used a RISC-V soft-core CPU implemented within the FPGA. The system is one of the world's first onboard computers using a RISC-V processor being operated on the Moon.

This paper describes the configuration of the RISC-V controller installed on LEV-1 rover as well as the technical background for using RISC-V in space applications."
MKEL9U,RISC-V Address-Encoded Byte Order Extension,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/AEBO_RISCV_Summit_Europe_2026_42wsUd7.pdf,"David Guerrero Martos, and Jorge",In certain scenarios computer systems have to deal with both little-endian and big-endian data regardless their native endianness. A RISC-V extension that makes it possible to remove the overhead introduced when dealing with foreign-endian data is proposed. It can be implemented with little engineering effort and negligible impact on performance and hardware resources. Preliminary results show that the extension can remove a 62% or 37% of foreign-endian data processing overhead when compared to software solutions using the base Instruction Set Architecture (ISA) or the currently available bit manipulation extensions respectively. This performance boost can benefit both new and legacy software once compiler and library support is put in place.
MQJFNF,"From Architecture to GDS: Introducing the X200, a Market-Ready, High-Performance RISC-V Core",poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-EU-X200_L8lEkpO.pdf,feixiaolong,"As the RISC-V software ecosystem achieves maturity for high-performance computing, the demand for production-ready, competitive processor cores has reached a critical point. This presentation introduces the X200, our flagship RISC-V core, which has completed its entire development cycle and is now ready for deployment. We provide a comprehensive overview of the X200's journey, from its ambitious design goals to final GDS layout. The session details its advanced multi-stage pipeline, sophisticated memory subsystem, and scalable multi-core interconnect fabric. We present a transparent competitive analysis, share key benchmark results, and reveal detailed Power, Performance, and Area (PPA) data verified from the final layout. Attendees will gain a clear understanding of the X200's capabilities and its readiness to power next-generation SoCs."
MYRD9A,Optimizing IREE Compilation and End-to-End Object Detection Pipeline for RISC-V,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Optimizing_IREE_Compilation_and__sd1rFr1.pdf,Adeel Ahmad,"This work enables optimized, end-to-end inference of the object detection models on RISC-V vector CPU. It includes the implementation of optimized pre- and post-processing pipelines as well as the enablement of efficient execution of the models at FP32, FP16, and INT8 precisions. IREE, an MLIR-based compiler, is used to compile and optimize the model. Model inference on the Banana Pi BPI-F3 is profiled to identify top hotspot ops and their compilation is optimized in the IREE compilation pipeline either by improving vectorization or by implementing ukernels. For accuracy validation, the mean Average Precision (mAP) is computed using the COCO validation dataset. This project is supported by the RISC-V Software Ecosystem (RISE), and all the developed artifacts are open-source."
NA9Q9H,ACE: Atomic Cryptography Extension for RISC-V,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/abstract-final_4W2HWXi.pdf,"Roberto Avanzi, Ruud Derwig, Luis Fiolhais, and Radim Krcmár","The Atomic Cryptographic Extension (ACE) is an ISA extension to enable secure cryptographic implementations. ACE separates key provisioning from key usage, enabling distinct environments to perform the two functions. For example, keys could be delivered to user software by a TEE applet. Unlike existing round-based AES extensions, which inherently expose key material, ACE performs cryptographic operations atomically. Keys are associated with metadata that ties them to specific algorithms and usage policies. Keys and metadata are bonded to each other by writing them in Context Registers (CRs). The contents of CRs can only be exported in encrypted and authenticated form for secure re-import, enabling secure context switches and VM migrations. ACE is work in progress of the High Assurance Cryptography (HAC) TG of RISC-V International."
NHUVSR,wueHans: A Full-Stack Open-Source RISC-V Gaming Console and SoC Architecture,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/wueHans_RiscVSummit_jvpmZB3.pdf,"Matthias Jung, Yannik Stamm, Timo Grundheber, and Jonathan Hager","To address the lack of hardware sovereignty in proprietary console ecosystems, this paper presents a fully open-source RISC-V gaming platform utilizing a VexRiscv core and Lattice ECP5 FPGA. We implemented a custom SoC featuring dedicated 2D GPU and APU accelerators, supported by a complete LLVM-based toolchain and a high-level Game Development Framework API. Validation through a 48-hour game jam demonstrated the platform’s utility, achieving a stable 640 × 480 at 60 FPS output and high power efficiency for independent development."
NJKQXQ,openEuler for RVA23: Building a RISC-V Server OS with Ecosystem Partners,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/openEuler-for-RVA23_zM2Fr9V.pdf,"YANJUN WU, Sheng Qu, and Jingwei Wang","In early 2026, the openEuler community, together with the Institute of Software, Chinese Academy of Sciences (ISCAS) and industry partners, released the openEuler 24.03 LTS SP3 for RISC-V server bring-up. The release aligns with ongoing RISC-V Server Platform efforts and adds practical support for RVA23-related vector and virtualization features across toolchains, user-space components, and the kernel. A central part of this work is RVCK (RISC-V Common Kernel), a shared kernel baseline designed to reduce duplicated per-vendor enablement work and improve reuse across platforms. This talk presents the engineering lessons behind that effort, including cross-vendor coordination, upstream collaboration, and the challenges of building a reusable software baseline for server-class RISC-V systems."
NWCNCN,ALPES: Advanced Low-Power Edge Skeleton,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/_RISCV_Summit_EU__ALPES_YSg6viI.pdf,"Emanuele Valea, and JEREMIE PESCATORE","The emergence of the open-source RISC-V Instruction Set Architecture has significantly democratized CPU and SoC design across a wide range of applications. By enabling companies to implement and customize their own processor architectures, rather than relying on proprietary solutions from a few vendors, RISC-V allows architectures to be tailored to specific application requirements. However, CPU and SoC development remains complex and demands substantial design and verification expertise. To address this challenge, several academic and industrial reference platforms have been introduced to accelerate RISC-V–based SoC development. This abstract presents ALPES, a versatile SoC platform built around cores from the OpenHW Foundation. ALPES includes an application-class chipset based on the CVA6 processor, as well as multiple secondary chipsets built around the CV32E40P core, targeting safe and secure real-time use cases. ALPES provides a robust, pre-verified foundation for ASIC projects, supporting several research projects focused on the RISC-V ecosystem."
PC8KYU,Why the industry needs CHERI to be able to meet the EU Cyber Resilience Act,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/TariqKurd_CHERI_CRA-CfP_Non-Bli_ZkVXdkX.docx,Tariq Kurd,"The Cyber Resilience Act is fully enforced in for all products ""with a digital element"" sold in the EU from December 2027. It has highly stringent requirements on manufacturers, such as products being “secure by design and by default” and “having no known vulnerabilities” at the point of going on sale. Discovered vulnerabilities in the product must be reported within 24 hours for critical exploits. All vulnerabilities must be patched within a short time frame, and support must be for 5 years or longer depending on the product.
As a specific example of the effect of the CRA on consumer products, the Linux kernel had 4336 reported exploits (CVEs) in 2024 (12 per day) and 5779 in 2025 (16 per day). Linux is used in an increasingly large range of consumer devices, not least a large proportion of the world’s smartphones. The able to continue to sell these products in Europe, then the industry really needs to move to a much more securely constructed systems.  CHERI systems have memory safety bult-in which resolves 70% of vulnerabilities seen in weaker non-CHERI legacy systems.
Resolving such a large proportion of vulnerabilities at source will greatly reduce the support and maintenance costs, if nothing else. As a result of the CRA, there will be a large shift in the industry to make systems much more secure.
We expect that much of that shift will be towards CHERI systems as manufacturers wake up to the cost savings."
PRQ9ES,NoC and Memory Subsystems for AI Employing RISC-V Processors with Vector or Matrix Extensions,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-EU-2026-FINAL_WglZMVg.pdf,Ashley Stevens,"To enhance processor performance on HPC and AI workloads, the RISC-V Vector Extension (RVV) was ratified by RISC-V International in 2021. Vector processing enables data parallelism by operating on vectors rather than scalars, which studies have shown can improve performance on vectorized workloads by up to eight times or more on some workloads, significantly increasing memory bandwidth requirements compared with scalar processors. The proposed RISC-V Matrix Extensions further multiply the challenges, placing even greater demands on the memory subsystem. This increased data throughput requires architects to re-evaluate their long-held assumptions about SoC architecture. While many studies focus on the software implications of vector and matrix extensions, this paper explores the challenges and evaluates possible solutions for performant and power-efficient, optimal SoC hardware architectures."
PRU8TZ,PicoNut/RISC-V: One Educational Platform for Hardware and Software Development,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/submission_fiBpJgI.pdf,"Johannes Hofmann, and Gundolf Kiefer","Most existing educational tools for RISC-V focus on either hardware or software development, rarely both. PicoNut is an open, synthesizable RISC-V processor and system platform designed for academic education and rapid prototyping. By using SystemC-RTL as the main hardware modeling language, modules can be arbitrarily replaced by C/C++ software implementations. This allows to build full RTL as well as software based simulators for highly efficient and cycle-accurate simulations of complete systems. Even emulations of external hardware are possible, for example, by implementing screen hardware with a Qt-based GUI. To any system simulator, GDB can be attached for software debugging.

To demonstrate the platforms capabilities, students implemented a retro game console featuring custom peripherals and several ports of classic games. Through hands-on engagement with real hardware and software challenges, PicoNut empowers students to develop a comprehensive understanding of digital design, computer architecture, hardware-software codesign, and embedded systems development."
PTWGKY,Implementing and Optimizing an Open-Source SD-card Host Controller for RISC-V SoCs,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/riscv_summit_2026_sdio_draft_sub_3rZMCf4.pdf,Philippe Sauter,"Recent announcements have shown the viability of end-to-end open-source (OS) Linux-capable RISC-V systems on chip (SoCs). However, practical application and software development platforms require efficient non-volatile storage, which is not adequately served by common SPI-based interfaces due to their limited throughput. Secure Digital (SD) cards are the de facto standard storage medium for embedded Linux systems; efficient SD host controller (SDHC) integration is thus essential for open-source RISC-V platforms. 
We present an OS SD host controller interface (SDHCI) peripheral integrated into the end-to-end OS Cheshire RISC-V SoC platform. The controller and its software stack are designed with full awareness of CVA6’s memory system and Linux driver behavior; during evaluation, we identify a significant performance bottleneck caused by the RISC-V memory model and CVA6’s implementation of the fence instruction, which flushes the pipeline and data cache on memory-mapped register accesses when cache management operations (CMOs) are unavailable. By customizing the driver’s register access paths and avoiding unnecessary fences, we substantially reduced this overhead. Our fully OS controller achieves up to 11.1 MB/s throughput, approaching the 12.5 MB/s limit of the SD interface and providing up to 6.5 times the throughput of SPI-based storage."
QB3TNY,Why Edges Matter: A Case Study on Performance Improvements for OpenBLAS GEMM on RISC-V,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-EU-OpenBLAS-Tuning-_BsDY3mo.pdf,"Rama Malladi, and Chip Kerchner","Matrix multiplication (GEMM) sits at the heart of scientific computing, data analytics, and modern AI workloads. While much attention is given to peak throughput and ideal matrix sizes, real-world performance often hinges on the “edges” i.e., non-ideal dimensions, cache boundaries, and vector tail cases that quietly dominate execution time. In this paper, we present a practical case study of optimizing GEMM in OpenBLAS for RISC-V vector architectures. We show how careful handling of edge conditions, cache reuse, and vectorization strategy can deliver measurable performance gains. Techniques include maximizing cache and register reuse with single-pass data traversal, swapping operands and deferring transposition for easier storage, combining full- and half-vector operations with scalar instructions to efficiently handle irregular dimensions, and leveraging strided segmented load/store vector intrinsics to sustain throughput even in non-ideal layouts. These optimizations are not just academic; small inefficiencies in GEMM propagate directly into AI inference latency and energy. By focusing on edge cases and architectural nuance, we can unlock meaningful improvements for real-world workloads. These optimizations give substantial gains; for example, a 6 x 3072 × 3072 SGEMM MatMul efficiency improves from 23.5% to 68.7% of the peak."
QBSVKB,Accelerating neural networks using SIMD ISA-Extension for RISC-V processor platforms: A complete toolflow,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/main_s5wNgg9.pdf,"Alexander Zapp, and Carsten Rolfes","Our contribution demonstrates how developers can easily run neural networks on RISC-V processors using our custom hardware accelerator TetraEdge.
We present a complete solution combining three components.

First, we introduce TetraEdge, a custom hardware SIMD accelerator.
TetraEdge contains a four-stage pipeline design to accelerate 8-bit quantized CNNs inference on 32-bit RISC-V processors.
In comparison to other hardware accelerators, TetraEdge features an innovative automatic data reordering and min/max accumulation.

Second, we extend the NeoRV32 open-source RISC-V processor,
by two custom instructions to control TetraEdge without blocking the main processor.
The CPU continues other tasks while the accelerator handles neural network operations.
By directly interfacing with the CPU core's register file, TetraEdge minimizes area
and control complexity, enabling seamless integration into existing toolchains.

Finally, we combine both aforementioned contributions to the open-source framework AIfES (Artificial Intelligence for Embedded Systems).
AIfES is specifically designed to train and run neural networks directly on resource-constrained devices.
Its modular software architecture enables the integration of user-specific hardware accelerators, such as TetraEdge.
AIfES reduces software overhead significantly with up to 54\% less memory usage and faster execution for CNNs."
QZVQMY,RISC-V Tournament: Battle of HDLs,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/main_3GU59TA.pdf,Christoph Hazott,"Hardware Description Languages (HDLs) have evolved from traditional Register Transfer Level (RTL) modeling over High-level Synthesis (HLS) towards todays generative approaches. Although modern HDLs often assert technical advantages, directly comparable evaluations across HDL paradigms remain scarce.
This work introduces a year-long, community-driven tournament, designed to enable reproducible comparison of HDLs under uniform conditions. A RISC-V microarchitecture is independently implemented in multiple HDLs and evaluated within a standardized, GitHub-based framework. Since the framework provides identical conditions, differences can be related to how an HDL enables hardware realization. To ensure the quality of this tournament, all results are public, reproducible, and objectively evaluated, providing transparent evidence of HDL-specific strengths and trade-offs. Through contribution, participants can systematically demonstrate the capabilities of their preferred HDL. The collected implementations can further be used as common reference basis for research, education, and reproducible comparison of HDL approaches."
RGDVRL,Beyond the Basics: Elevating Eclipse ThreadX to a First-Class RTOS for RISC-V,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Threadx_-_Non-Blind-RISCV-Summit_9gtqD43.pdf,"Frédéric Desbiens, and Akif Ejaz","As RISC-V moves from experimental silicon to mass-market industrial applications, the availability of proven, safety-certified Real-Time Operating Systems (RTOS) is a key enabler for adoption. Eclipse ThreadX (formerly Azure RTOS) has long been a cornerstone of the embedded industry. Yet, its immature support for the RISC-V ISA, particularly 64-bit implementations, remained a barrier for high-performance adoption.

In this session, you will learn how 10xEngineers, in collaboration with the Eclipse ThreadX project team, brought first-class RISC-V support to the ThreadX kernel. You will go on a deep dive into the architectural challenges of porting the kernel's core components to both RV32 and RV64, including context switching, interrupt nesting, and timer management tailored for the RISC-V privileged architecture. You will also explore the practical enablement of this port on the SpacemiT K1 SoC (Banana Pi BPI-F3), bridging the gap between virtual prototyping in QEMU and physical hardware deployment. Finally, you will gain insights into the low-level kernel modifications required for RISC-V compliance and discover a roadmap for deploying ThreadX in the next generation of RISC-V embedded systems."
RQP9GP,Memory Protection for MMU-less RISC-V: Current Status of SPMP and vSPMP,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/rv_summit_eu_26_spmp_abstract_O1iFwQZ.pdf,joseosyx,"As RISC-V expands into embedded critical domains like IoT and automotive automotive require predictable isolation mechanisms. Traditional MMU-based virtualization is often impractical for these resource-constrained environments due to the latency of page-table walks and significant memory overhead. In contrast, MPU-style region-based protection offers deterministic access checks with minimal footprint, making physical memory protection essential for secure, mixed-criticality systems.

While RISC-V PMP provides such mechanisms at machine privilege level, modern embedded software stacks, including RTOSes, separation kernels, and lightweight hypervisors, require similar capabilities at supervisor level. The proposed Supervisor-mode Physical Memory Protection (SPMP) extensions address this gap by allowing supervisor software to define access permissions over physical memory regions, enabling robust compartmentalization of software components in systems without virtual memory.

Virtualization further increases the need for such mechanisms. Embedded hypervisors are increasingly used to consolidate multiple operating systems or software domains on a single microcontroller-class platform while maintaining strict isolation guarantees. To support this model, SPMP is being extended to interact with the RISC-V Hypervisor extension through a two-stage protection approach (vSPMP), enabling the hypervisor to enforce global isolation while allowing guest operating systems to manage their own protection domains.

This talk presents the current status of the SPMP and SPMP for Hypervisor specifications, their architectural design and rationale, and their integration with the RISC-V privilege architecture. We will discuss the design rationale, implementation considerations, and potential deployment scenarios in secure IoT microcontrollers and automotive mixed-criticality systems."
RRD8XA,Enabling High-Performance Storage for RISC-V: Porting the Lustre Parallel File System,talk,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/lusrtre-riscv-cfp_ijBczC9.pdf,Dave Cremins,"Lustre powers approximately 70% of TOP500 supercomputers and is essential infrastructure for high-performance computing (HPC). Our work enables RISC-V systems to access Lustre storage clusters, addressing a critical gap in the RISC-V HPC ecosystem. The port required only 8 minimal patches (19 lines changed across 9 files) to Lustre 2.17.0, demonstrating the maturity of both the RISC-V Linux ecosystem and Lustre’s portable codebase. We validated functionality through QEMU-based testing with multi-client mount operations, FIO, and IOR benchmarks. The patches are being submitted upstream to the Lustre project for inclusion in future releases."
RXFF98,UnifiedDB : Status and Plans for Fast and Rigorous  RISC-V Development,poster,non-blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/eu-summit-udb-proposal_AEM90p3.pdf,"Derek Hower, and Paul Clarke","UnifiedDB is a machine‑readable encoding of the RISC‑V specification that enables automated generation of documentation, simulators, toolchain support, and certification tooling. We summarize recent accomplishments, including adoption within RISC‑V certification workflows, its role as the authoritative store for architectural parameters, and its maturation into stable, shared specification infrastructure backed by robust continuous integration and validation capabilities. In addition to summarizing technical stabilization and growing community use, the talk outlines a forward‑looking roadmap centered on lowering contribution barriers through new interaction models, including AI‑assisted specification development, while preserving architectural rigor."
